16,0,10000,128,128,0.428689,10.061386,8.547981
16,0,10000,128,32,0.486501,9.208759,9.403550
16,0,10000,128,64,0.479026,8.121139,10.453065
16,0,10000,256,128,0.486150,9.680209,8.897465
16,0,10000,256,32,0.495494,6.802568,11.773712
16,0,10000,256,64,0.504035,4.356515,14.230498
16,0,10000,64,128,0.432605,1.041760,8.070340
16,0,10000,64,32,0.479181,4.165186,8.081487
16,0,10000,64,64,0.453662,1.045682,9.099522
16,0,1000,128,128,0.449982,11.362635,7.447085
16,0,1000,128,32,0.440325,15.118057,4.506675
16,0,1000,128,64,0.448729,14.638341,4.598803
16,0,1000,256,128,0.415504,12.830945,5.642423
16,0,1000,256,32,0.468667,12.218908,6.533737
16,0,1000,256,64,0.407094,12.318438,6.805898
16,0,1000,64,128,0.405333,8.752708,3.265470
16,0,1000,64,32,0.473973,6.150791,2.999408
16,0,1000,64,64,0.388016,5.744851,5.263522
16,10,10000,128,128,0.427595,9.193585,9.415823
16,10,10000,128,32,0.485327,9.757486,8.854754
16,10,10000,128,64,0.478032,8.848632,9.725469
16,10,10000,256,128,0.484896,9.753586,8.824282
16,10,10000,256,32,0.489322,8.219821,10.354926
16,10,10000,256,64,0.503886,7.703522,10.881731
16,10,10000,64,128,0.431510,1.102038,8.010375
16,10,10000,64,32,0.477818,4.147660,8.099359
16,10,10000,64,64,0.439979,1.640254,8.505003
16,10,1000,128,128,0.449887,12.142007,6.655696
16,10,1000,128,32,0.439116,15.090767,4.533980
16,10,1000,128,64,0.448521,14.682646,4.554465
16,10,1000,256,128,0.414270,12.528271,5.945013
16,10,1000,256,32,0.467624,13.091798,5.661120
16,10,1000,256,64,0.405654,12.250281,6.874127
16,10,1000,64,128,0.404075,8.733721,3.284286
16,10,1000,64,32,0.468622,6.136165,3.014242
16,10,1000,64,64,0.386819,5.715067,5.293338
16,11,10000,128,128,0.428486,7.680144,10.930785
16,11,10000,128,32,0.486330,2.880539,15.731778
16,11,10000,128,64,0.478869,8.648307,9.926430
16,11,10000,256,128,0.485812,9.552000,9.025862
16,11,10000,256,32,0.495494,8.326781,10.247870
16,11,10000,256,64,0.503887,8.027856,10.557429
16,11,10000,64,128,0.432493,0.920032,8.192005
16,11,10000,64,32,0.479118,3.977399,8.269712
16,11,10000,64,64,0.453448,1.880009,8.265280
16,11,1000,128,128,0.449905,11.360232,7.438037
16,11,1000,128,32,0.440183,8.329259,11.296073
16,11,1000,128,64,0.448642,14.189806,5.047680
16,11,1000,256,128,0.415320,11.992164,6.481214
16,11,1000,256,32,0.468587,12.824145,5.928799
16,11,1000,256,64,0.406847,11.557551,7.567625
16,11,1000,64,128,0.405162,6.110469,5.908023
16,11,1000,64,32,0.473724,5.948453,3.202043
16,11,1000,64,64,0.387891,4.787433,6.220676
16,12,10000,128,128,0.428443,10.109350,8.500051
16,12,10000,128,32,0.486346,9.672574,8.939688
16,12,10000,128,64,0.478858,8.966994,9.607242
16,12,10000,256,128,0.485833,9.761950,8.815643
16,12,10000,256,32,0.495485,8.658806,9.915836
16,12,10000,256,64,0.503924,8.248367,10.336862
16,12,10000,64,128,0.432366,1.230959,7.881193
16,12,10000,64,32,0.479031,4.361983,7.884264
16,12,10000,64,64,0.453491,2.181341,7.963880
16,12,1000,128,128,0.449786,13.067042,5.730693
16,12,1000,128,32,0.440104,12.830660,6.793784
16,12,1000,128,64,0.448577,14.219615,5.017905
16,12,1000,256,128,0.415226,12.968283,5.505168
16,12,1000,256,32,0.468508,12.782835,5.970743
16,12,1000,256,64,0.406771,13.181115,5.943804
16,12,1000,64,128,0.405175,8.814240,3.204397
16,12,1000,64,32,0.473640,5.995182,3.155207
16,12,1000,64,64,0.387860,7.796557,3.211542
16,13,10000,128,128,0.427589,8.556619,10.054797
16,13,10000,128,32,0.486250,9.228072,9.384366
16,13,10000,128,64,0.478874,6.458232,12.116508
16,13,10000,256,128,0.485755,6.839481,11.741805
16,13,10000,256,32,0.495470,2.826847,15.753265
16,13,10000,256,64,0.503914,0.556631,18.034485
16,13,10000,64,128,0.432429,1.060322,8.051874
16,13,10000,64,32,0.479085,4.195044,8.051128
16,13,10000,64,64,0.453569,2.061279,8.083956
16,13,1000,128,128,0.449758,1.993578,16.818002
16,13,1000,128,32,0.440096,3.303160,16.321512
16,13,1000,128,64,0.448689,1.016395,18.221348
16,13,1000,256,128,0.415179,1.893265,16.592088
16,13,1000,256,32,0.468531,6.096239,12.656623
16,13,1000,256,64,0.406788,2.387516,16.752457
16,13,1000,64,128,0.405208,3.524225,8.494371
16,13,1000,64,32,0.460031,1.103165,8.047291
16,13,1000,64,64,0.387883,4.829687,6.178412
16,14,10000,128,128,0.428503,7.690335,10.919163
16,14,10000,128,32,0.486234,9.326459,9.285851
16,14,10000,128,64,0.478840,5.691197,12.885207
16,14,10000,256,128,0.485635,7.973338,10.607660
16,14,10000,256,32,0.495466,2.626793,15.955127
16,14,10000,256,64,0.503824,9.930058,8.655237
16,14,10000,64,128,0.432474,1.043217,8.068955
16,14,10000,64,32,0.479065,4.141423,8.104791
16,14,10000,64,64,0.453427,2.051653,8.093647
16,14,1000,128,128,0.449812,8.169428,10.642868
16,14,1000,128,32,0.440223,8.652571,10.972134
16,14,1000,128,64,0.448481,13.490993,5.747264
16,14,1000,256,128,0.415174,12.342594,6.130756
16,14,1000,256,32,0.468538,9.666315,9.087232
16,14,1000,256,64,0.406661,12.781579,6.343472
16,14,1000,64,128,0.405161,5.332245,6.686513
16,14,1000,64,32,0.473699,5.698776,3.451618
16,14,1000,64,64,0.387889,7.490723,3.517376
16,15,10000,128,128,0.428484,8.838975,9.770360
16,15,10000,128,32,0.485624,7.249178,11.368870
16,15,10000,128,64,0.478820,2.345571,16.234652
16,15,10000,256,128,0.485693,5.826305,12.757537
16,15,10000,256,32,0.495368,5.048659,13.531723
16,15,10000,256,64,0.503371,10.026118,8.559153
16,15,10000,64,128,0.432412,1.059583,8.052513
16,15,10000,64,32,0.479084,4.220204,8.026557
16,15,10000,64,64,0.453565,1.883859,8.261377
16,15,1000,128,128,0.449712,4.575931,14.236837
16,15,1000,128,32,0.440110,7.295605,12.328748
16,15,1000,128,64,0.448599,12.566177,6.671275
16,15,1000,256,128,0.415250,8.740675,9.732653
16,15,1000,256,32,0.468483,5.822630,12.930846
16,15,1000,256,64,0.406741,9.864677,9.274886
16,15,1000,64,128,0.405162,4.903466,7.114726
16,15,1000,64,32,0.472645,3.771945,5.378607
16,15,1000,64,64,0.387864,3.404798,7.603393
16,1,10000,128,128,0.428844,4.851982,13.763008
16,1,10000,128,32,0.486377,6.960712,11.651570
16,1,10000,128,64,0.478937,6.541023,12.035184
16,1,10000,256,128,0.485799,8.272270,10.307504
16,1,10000,256,32,0.495460,4.693485,13.883058
16,1,10000,256,64,0.503892,3.981741,14.608587
16,1,10000,64,128,0.432406,1.135201,7.976942
16,1,10000,64,32,0.479119,4.176455,8.070365
16,1,10000,64,64,0.453585,1.986824,8.158449
16,1,1000,128,128,0.449834,9.770043,9.042868
16,1,1000,128,32,0.440262,15.130810,4.493802
16,1,1000,128,64,0.448729,14.644081,4.592807
16,1,1000,256,128,0.415302,12.848016,5.625421
16,1,1000,256,32,0.468539,10.150696,8.601955
16,1,1000,256,64,0.406804,12.015617,7.109489
16,1,1000,64,128,0.404636,8.296469,3.721697
16,1,1000,64,32,0.473673,6.167121,2.983251
16,1,1000,64,64,0.387845,5.074701,5.933513
16,2,10000,128,128,0.428500,9.912619,8.696789
16,2,10000,128,32,0.486356,3.117238,15.495116
16,2,10000,128,64,0.478822,7.898243,10.676016
16,2,10000,256,128,0.485752,9.740902,8.836952
16,2,10000,256,32,0.495514,6.545220,12.031185
16,2,10000,256,64,0.503993,3.676130,14.912984
16,2,10000,64,128,0.432440,1.061894,8.050217
16,2,10000,64,32,0.479140,4.158685,8.088071
16,2,10000,64,64,0.453536,2.002861,8.142369
16,2,1000,128,128,0.449825,10.095863,8.714828
16,2,1000,128,32,0.440212,15.129037,4.495727
16,2,1000,128,64,0.447973,14.613719,4.623359
16,2,1000,256,128,0.415292,12.846636,5.626707
16,2,1000,256,32,0.468622,11.604076,7.148880
16,2,1000,256,64,0.406758,12.246446,6.878114
16,2,1000,64,128,0.405165,8.576325,3.441740
16,2,1000,64,32,0.473671,6.119537,3.030876
16,2,1000,64,64,0.387950,5.453042,5.555308
16,3,10000,128,128,0.428627,9.549561,9.059791
16,3,10000,128,32,0.486459,4.666320,13.945972
16,3,10000,128,64,0.478251,9.040314,9.533956
16,3,10000,256,128,0.485838,8.989142,9.588782
16,3,10000,256,32,0.495450,8.326049,10.248659
16,3,10000,256,64,0.503908,7.955360,10.629814
16,3,10000,64,128,0.432526,1.076419,8.035644
16,3,10000,64,32,0.479080,4.177115,8.069639
16,3,10000,64,64,0.453546,2.015978,8.129302
16,3,1000,128,128,0.449776,13.225145,5.572782
16,3,1000,128,32,0.440196,15.157201,4.467597
16,3,1000,128,64,0.448663,14.676297,4.560752
16,3,1000,256,128,0.415253,12.833165,5.640444
16,3,1000,256,32,0.468510,12.900891,5.851864
16,3,1000,256,64,0.406734,11.725423,7.399381
16,3,1000,64,128,0.405189,8.556493,3.461652
16,3,1000,64,32,0.473643,6.170020,2.980419
16,3,1000,64,64,0.387835,5.465764,5.542416
16,4,10000,128,128,0.428401,10.204545,8.404795
16,4,10000,128,32,0.486397,10.206120,8.406226
16,4,10000,128,64,0.478819,8.998158,9.576103
16,4,10000,256,128,0.485918,8.991636,9.586008
16,4,10000,256,32,0.495456,8.324147,10.250560
16,4,10000,256,64,0.503923,7.910644,10.674577
16,4,10000,64,128,0.432464,1.072020,8.040153
16,4,10000,64,32,0.479120,4.162379,8.084450
16,4,10000,64,64,0.453505,1.969174,8.176117
16,4,1000,128,128,0.449824,12.691358,6.106469
16,4,1000,128,32,0.440236,15.118754,4.516483
16,4,1000,128,64,0.448608,14.594518,4.642654
16,4,1000,256,128,0.415176,12.783717,5.689717
16,4,1000,256,32,0.468584,12.873795,5.878939
16,4,1000,256,64,0.406801,12.111468,7.013116
16,4,1000,64,128,0.405119,8.477525,3.540569
16,4,1000,64,32,0.473667,6.000048,3.150403
16,4,1000,64,64,0.387960,5.300725,5.707648
16,5,10000,128,128,0.428601,9.307233,9.302088
16,5,10000,128,32,0.486364,10.257407,8.354871
16,5,10000,128,64,0.478902,9.129231,9.444983
16,5,10000,256,128,0.485861,9.037258,9.540470
16,5,10000,256,32,0.495501,7.761027,10.813581
16,5,10000,256,64,0.503855,8.218412,10.366816
16,5,10000,64,128,0.432410,1.057180,8.054920
16,5,10000,64,32,0.479040,0.903290,11.343456
16,5,10000,64,64,0.453522,1.998651,8.146542
16,5,1000,128,128,0.449787,13.220787,5.577012
16,5,1000,128,32,0.440209,15.136108,4.488656
16,5,1000,128,64,0.448409,14.628288,4.608741
16,5,1000,256,128,0.415349,11.821139,6.652258
16,5,1000,256,32,0.468483,12.561438,6.191292
16,5,1000,256,64,0.406714,12.031872,7.093452
16,5,1000,64,128,0.404797,7.426292,4.591806
16,5,1000,64,32,0.473700,6.169786,2.980650
16,5,1000,64,64,0.387146,4.512297,6.495820
16,6,10000,128,128,0.428537,10.240114,8.369358
16,6,10000,128,32,0.486369,10.032533,8.579719
16,6,10000,128,64,0.478862,8.883912,9.690231
16,6,10000,256,128,0.485825,2.556984,16.026347
16,6,10000,256,32,0.495373,8.266275,10.308329
16,6,10000,256,64,0.503980,7.953205,10.632030
16,6,10000,64,128,0.432515,1.142784,7.969254
16,6,10000,64,32,0.478960,4.235961,8.010760
16,6,10000,64,64,0.453566,2.029257,8.116021
16,6,1000,128,128,0.449348,12.490840,6.318638
16,6,1000,128,32,0.440123,15.153421,4.471335
16,6,1000,128,64,0.448270,14.643816,4.593202
16,6,1000,256,128,0.415140,12.853209,5.620223
16,6,1000,256,32,0.468528,12.306418,6.446541
16,6,1000,256,64,0.406780,12.383411,6.741127
16,6,1000,64,128,0.405196,8.775006,3.243135
16,6,1000,64,32,0.473661,6.155853,2.994564
16,6,1000,64,64,0.387856,5.769153,5.239131
16,7,10000,128,128,0.428548,9.146907,9.462516
16,7,10000,128,32,0.486337,10.012445,8.599812
16,7,10000,128,64,0.478875,9.133175,9.441025
16,7,10000,256,128,0.485716,3.284633,15.298480
16,7,10000,256,32,0.495433,8.674382,9.900241
16,7,10000,256,64,0.503964,8.300015,10.285249
16,7,10000,64,128,0.432494,1.093632,8.018478
16,7,10000,64,32,0.479047,4.167657,8.079153
16,7,10000,64,64,0.453591,1.907929,8.237400
16,7,1000,128,128,0.449929,13.183096,5.614742
16,7,1000,128,32,0.440199,15.130003,4.494863
16,7,1000,128,64,0.448743,14.653052,4.583977
16,7,1000,256,128,0.415169,12.853554,5.620023
16,7,1000,256,32,0.468479,13.134204,5.618384
16,7,1000,256,64,0.406818,12.338639,6.786720
16,7,1000,64,128,0.405202,8.705953,3.312225
16,7,1000,64,32,0.473715,6.160851,2.989662
16,7,1000,64,64,0.387920,5.768646,5.239548
16,8,10000,128,128,0.428362,9.400183,9.209208
16,8,10000,128,32,0.486278,4.520853,14.091463
16,8,10000,128,64,0.478947,8.533070,10.041172
16,8,10000,256,128,0.485983,9.389371,9.188383
16,8,10000,256,32,0.495425,6.379118,12.196866
16,8,10000,256,64,0.503879,6.192394,12.392800
16,8,10000,64,128,0.432409,1.121069,7.991423
16,8,10000,64,32,0.479100,4.175242,8.071726
16,8,10000,64,64,0.453539,1.984012,8.161202
16,8,1000,128,128,0.449797,11.648101,7.161430
16,8,1000,128,32,0.439733,15.177945,4.446743
16,8,1000,128,64,0.448569,14.669421,4.567514
16,8,1000,256,128,0.415368,12.774075,5.699076
16,8,1000,256,32,0.468493,12.311099,6.441593
16,8,1000,256,64,0.406741,12.345283,6.779129
16,8,1000,64,128,0.405086,8.668885,3.349290
16,8,1000,64,32,0.473772,6.179863,2.970471
16,8,1000,64,64,0.387945,5.694498,5.313786
16,9,10000,128,128,0.428714,10.215114,8.394069
16,9,10000,128,32,0.486257,9.987593,8.624756
16,9,10000,128,64,0.478774,6.324974,12.249486
16,9,10000,256,128,0.485847,9.039003,9.538881
16,9,10000,256,32,0.495427,8.512318,10.062350
16,9,10000,256,64,0.503809,8.254518,10.330769
16,9,10000,64,128,0.432343,1.074923,8.037186
16,9,10000,64,32,0.479101,4.141113,8.105667
16,9,10000,64,64,0.453350,1.939175,8.206063
16,9,1000,128,128,0.449758,12.504918,6.293061
16,9,1000,128,32,0.440149,15.133171,4.491588
16,9,1000,128,64,0.448642,14.657538,4.579446
16,9,1000,256,128,0.415212,12.509532,5.963815
16,9,1000,256,32,0.468374,12.843312,5.909599
16,9,1000,256,64,0.406651,11.555534,7.569858
16,9,1000,64,128,0.404970,7.437059,4.581097
16,9,1000,64,32,0.473535,6.023411,3.126987
16,9,1000,64,64,0.387667,4.730160,6.277996
1,0,10000,128,128,0.957450,0.003752,79.072047
1,0,10000,128,32,0.972968,0.004461,79.131400
1,0,10000,128,64,0.952847,0.003462,79.057790
1,0,10000,256,128,0.975365,0.004275,61.529334
1,0,10000,256,32,1.027281,0.003331,61.533696
1,0,10000,256,64,0.983435,0.004725,62.008205
1,0,10000,64,128,0.949594,0.002988,78.531499
1,0,10000,64,32,1.397252,0.002867,78.422791
1,0,10000,64,64,0.952856,0.002993,78.447099
1,0,1000,128,128,0.245766,0.003776,19.384191
1,0,1000,128,32,0.247383,0.003909,19.411027
1,0,1000,128,64,0.249492,0.004188,19.375799
1,0,1000,256,128,0.241703,0.003345,19.404215
1,0,1000,256,32,0.240005,0.003450,19.398223
1,0,1000,256,64,0.256174,0.003589,19.379809
1,0,1000,64,128,0.245074,0.003208,9.654647
1,0,1000,64,32,0.265214,0.003683,8.816481
1,0,1000,64,64,0.273134,0.003464,9.597888
2,0,10000,128,128,0.655971,0.218917,40.668917
